transaction_id,customer_id,event_ts,province,channel,merchant_category,customer_segment,amount_cad,is_international,is_card_present,device_trust_score,account_age_days,transactions_24h,distance_from_home_km,hour_of_day,is_fraud,event_date,week_start,risk_score,is_alert,risk_tier,reason_code
TX0044549,C003980,2026-01-01 13:19:00,BC,Point of sale,Fuel,Everyday,111.08,1,1,83.0,750,3,2.7,13,0,2026-01-01,2025-12-29,0.4785924409917828,0,Guarded,international
TX0017377,C008029,2026-01-01 13:25:00,ON,Recurring,Dining,Everyday,103.25,0,0,100.0,2182,2,15.1,13,0,2026-01-01,2025-12-29,0.10863816207931733,0,Low,combined behavioural signal
TX0008581,C009063,2026-01-01 13:53:00,ON,Point of sale,Fuel,Affluent,16.47,0,1,55.9,391,4,74.3,13,0,2026-01-01,2025-12-29,0.2792834164822783,0,Guarded,combined behavioural signal
TX0054694,C007534,2026-01-01 13:55:00,QC,Point of sale,Electronics,Affluent,23.75,0,1,47.5,139,5,21.7,13,0,2026-01-01,2025-12-29,0.4280678058212178,0,Guarded,combined behavioural signal
TX0048512,C012030,2026-01-01 14:02:00,ON,Point of sale,Fuel,Everyday,57.67,0,1,70.7,2369,4,47.2,14,0,2026-01-01,2025-12-29,0.20451326333324427,0,Low,combined behavioural signal
TX0049148,C013799,2026-01-01 14:03:00,QC,Point of sale,Electronics,Small business,497.65,0,1,59.1,1289,2,7.8,14,0,2026-01-01,2025-12-29,0.42309466982880994,0,Guarded,combined behavioural signal
TX0043613,C008092,2026-01-01 14:04:00,QC,Recurring,Fuel,Everyday,68.91,0,0,94.5,1025,1,7.6,14,0,2026-01-01,2025-12-29,0.08180322685239444,0,Low,combined behavioural signal
TX0003701,C014345,2026-01-01 14:06:00,ON,Point of sale,Dining,Student,58.51,0,1,33.7,269,3,0.2,14,0,2026-01-01,2025-12-29,0.22146216371573355,0,Low,low device trust
TX0017857,C003514,2026-01-01 14:06:00,AB,Point of sale,Grocery,Student,30.97,0,1,82.1,1652,3,0.1,14,0,2026-01-01,2025-12-29,0.1320487172016637,0,Low,combined behavioural signal
TX0040656,C009489,2026-01-01 14:06:00,ON,Point of sale,Digital services,Student,266.61,0,1,38.3,1802,3,0.3,14,0,2026-01-01,2025-12-29,0.44375072626156653,0,Guarded,combined behavioural signal
TX0059671,C005079,2026-01-01 14:07:00,ON,Mobile wallet,Digital services,Small business,152.05,0,0,46.8,1565,3,59.4,14,0,2026-01-01,2025-12-29,0.5352803808232793,0,High,combined behavioural signal
TX0010600,C010045,2026-01-01 14:08:00,QC,Recurring,Grocery,Everyday,45.33,1,0,60.9,784,1,22.6,14,0,2026-01-01,2025-12-29,0.5364203887359902,0,High,international
TX0031160,C001136,2026-01-01 14:36:00,ON,Point of sale,Dining,Everyday,142.48,0,1,95.4,211,5,0.8,14,0,2026-01-01,2025-12-29,0.1551378927768255,0,Low,combined behavioural signal
TX0019816,C013953,2026-01-01 14:38:00,NS,Point of sale,Fuel,Everyday,5.87,0,1,53.8,1351,2,46.8,14,0,2026-01-01,2025-12-29,0.12929539898908113,0,Low,combined behavioural signal
TX0004547,C006214,2026-01-01 14:40:00,QC,E-commerce,Fuel,Everyday,138.22,0,0,82.7,1065,5,37.7,14,0,2026-01-01,2025-12-29,0.5362876975592986,0,High,combined behavioural signal
TX0044578,C013820,2026-01-01 14:42:00,MB,Point of sale,Grocery,Everyday,23.81,0,1,73.1,916,3,0.4,14,0,2026-01-01,2025-12-29,0.12200660832208063,0,Low,combined behavioural signal
TX0051940,C003775,2026-01-01 14:42:00,ON,Mobile wallet,Other,Student,71.8,0,0,96.5,679,4,32.9,14,0,2026-01-01,2025-12-29,0.2821967522737171,0,Guarded,combined behavioural signal
TX0025237,C010961,2026-01-01 14:46:00,QC,Point of sale,Dining,Everyday,70.36,0,1,55.3,1584,4,67.6,14,0,2026-01-01,2025-12-29,0.2908634592625537,0,Guarded,combined behavioural signal
TX0047083,C000701,2026-01-01 14:49:00,SK,ATM,Cash,Affluent,114.57,0,0,71.0,1445,6,52.8,14,0,2026-01-01,2025-12-29,0.3480864829126995,0,Guarded,combined behavioural signal
TX0011139,C006838,2026-01-01 14:52:00,MB,Point of sale,Grocery,Everyday,25.73,0,1,100.0,166,7,5.3,14,0,2026-01-01,2025-12-29,0.16303114331391083,0,Low,combined behavioural signal
TX0009128,C001386,2026-01-01 14:55:00,QC,E-commerce,Other,Everyday,97.95,0,0,78.4,292,4,50.7,14,0,2026-01-01,2025-12-29,0.5310821519097347,0,High,combined behavioural signal
TX0048707,C007660,2026-01-01 14:57:00,NS,Mobile wallet,Travel,Everyday,61.53,0,0,84.5,270,3,19.9,14,0,2026-01-01,2025-12-29,0.17156686751244613,0,Low,combined behavioural signal
TX0047060,C014409,2026-01-01 15:01:00,QC,ATM,Grocery,Everyday,143.09,0,0,38.1,1583,1,33.1,15,0,2026-01-01,2025-12-29,0.2413693241097191,0,Low,combined behavioural signal
TX0018646,C000930,2026-01-01 15:11:00,SK,E-commerce,Digital services,Small business,73.36,0,0,78.9,844,4,47.5,15,0,2026-01-01,2025-12-29,0.5141898290799571,0,High,combined behavioural signal
TX0002874,C003048,2026-01-01 15:20:00,QC,E-commerce,Travel,Affluent,262.54,0,0,67.9,1230,2,64.9,15,0,2026-01-01,2025-12-29,0.6145433659722348,0,High,combined behavioural signal
TX0035440,C013368,2026-01-01 15:22:00,ON,Mobile wallet,Electronics,Student,727.64,0,0,53.5,222,5,41.9,15,0,2026-01-01,2025-12-29,0.8714840749192568,1,Critical,high amount
TX0008161,C010605,2026-01-01 15:45:00,QC,Recurring,Dining,Small business,152.48,0,0,96.2,454,4,3.8,15,0,2026-01-01,2025-12-29,0.1357240128022406,0,Low,combined behavioural signal
TX0019773,C006450,2026-01-01 15:54:00,NB,Point of sale,Grocery,Everyday,21.0,0,1,60.4,1009,5,61.3,15,0,2026-01-01,2025-12-29,0.21893744257008615,0,Low,combined behavioural signal
TX0007086,C006486,2026-01-01 16:02:00,ON,Mobile wallet,Grocery,Affluent,87.13,0,0,100.0,862,2,5.7,16,0,2026-01-01,2025-12-29,0.18928055578162215,0,Low,combined behavioural signal
TX0011970,C001772,2026-01-01 16:02:00,AB,Point of sale,Fuel,Affluent,49.57,0,1,57.3,778,4,18.4,16,0,2026-01-01,2025-12-29,0.2395932069184384,0,Low,combined behavioural signal
TX0005438,C001905,2026-01-01 16:27:00,ON,E-commerce,Dining,Small business,44.63,0,0,100.0,1026,3,25.3,16,0,2026-01-01,2025-12-29,0.25232875489961337,0,Guarded,combined behavioural signal
TX0019167,C005498,2026-01-01 16:29:00,ON,Point of sale,Electronics,Affluent,322.3,0,1,100.0,590,4,69.7,16,0,2026-01-01,2025-12-29,0.39336125740609645,0,Guarded,combined behavioural signal
TX0032813,C010151,2026-01-01 16:34:00,BC,Point of sale,Grocery,Everyday,34.74,0,1,86.9,941,2,59.9,16,0,2026-01-01,2025-12-29,0.10314740116182564,0,Low,combined behavioural signal
TX0029195,C007530,2026-01-01 16:38:00,ON,Recurring,Other,Affluent,79.14,0,0,61.0,1512,1,163.8,16,0,2026-01-01,2025-12-29,0.3382855077603895,0,Guarded,distance anomaly
TX0045742,C006727,2026-01-01 16:39:00,ON,Point of sale,Electronics,Everyday,60.49,1,1,100.0,660,4,60.9,16,0,2026-01-01,2025-12-29,0.6353786067509437,0,High,international
TX0034293,C005958,2026-01-01 16:41:00,SK,Point of sale,Grocery,Affluent,146.11,0,1,100.0,379,2,37.0,16,0,2026-01-01,2025-12-29,0.12353165750082151,0,Low,combined behavioural signal
TX0006007,C010040,2026-01-01 16:56:00,NS,E-commerce,Dining,Small business,6.96,0,0,52.0,975,3,2.8,16,0,2026-01-01,2025-12-29,0.3184879790808073,0,Guarded,combined behavioural signal
TX0037039,C014451,2026-01-01 17:03:00,ON,E-commerce,Cash,New-to-bank,12.26,0,0,57.8,1904,1,0.8,17,0,2026-01-01,2025-12-29,0.3032691826326148,0,Guarded,combined behavioural signal
TX0039418,C010525,2026-01-01 17:03:00,AB,Point of sale,Digital services,New-to-bank,60.63,0,1,56.2,479,4,51.6,17,0,2026-01-01,2025-12-29,0.34201547223372025,0,Guarded,combined behavioural signal
TX0016989,C001248,2026-01-01 17:11:00,BC,E-commerce,Other,Everyday,207.52,1,0,88.3,1429,7,1.3,17,0,2026-01-01,2025-12-29,0.913387627687694,1,Critical,international
TX0001233,C009484,2026-01-01 17:26:00,ON,E-commerce,Grocery,Everyday,30.43,0,0,100.0,932,2,9.0,17,0,2026-01-01,2025-12-29,0.22460355864482778,0,Low,combined behavioural signal
TX0050704,C011585,2026-01-01 17:35:00,BC,Mobile wallet,Digital services,Student,129.35,0,0,49.3,908,6,9.1,17,0,2026-01-01,2025-12-29,0.5973273597088691,0,High,combined behavioural signal
TX0033039,C004867,2026-01-01 17:38:00,ON,Point of sale,Dining,New-to-bank,55.19,0,1,53.0,2294,1,15.0,17,0,2026-01-01,2025-12-29,0.14081244988834296,0,Low,combined behavioural signal
TX0012251,C013433,2026-01-01 17:45:00,ON,ATM,Digital services,Student,275.74,0,0,81.4,2831,2,121.3,17,0,2026-01-01,2025-12-29,0.4098240284422049,0,Guarded,distance anomaly
TX0037197,C008738,2026-01-01 17:46:00,SK,E-commerce,Fuel,Everyday,177.37,0,0,76.3,192,1,40.7,17,0,2026-01-01,2025-12-29,0.33008373436225447,0,Guarded,combined behavioural signal
TX0056935,C001952,2026-01-01 17:46:00,AB,Point of sale,Digital services,Everyday,124.99,0,1,100.0,818,4,29.3,17,0,2026-01-01,2025-12-29,0.2066009737965643,0,Low,combined behavioural signal
TX0039365,C007095,2026-01-01 17:48:00,AB,Mobile wallet,Dining,Small business,21.66,0,0,59.7,1440,5,79.9,17,0,2026-01-01,2025-12-29,0.41158741366016055,0,Guarded,combined behavioural signal
TX0015755,C007021,2026-01-01 17:57:00,QC,ATM,Dining,Everyday,20.89,0,0,42.9,412,4,61.8,17,0,2026-01-01,2025-12-29,0.2788144741593793,0,Guarded,combined behavioural signal
TX0011445,C004272,2026-01-01 18:06:00,ON,Recurring,Travel,Affluent,240.54,0,0,80.5,1529,3,19.1,18,0,2026-01-01,2025-12-29,0.2264473362893507,0,Low,combined behavioural signal
TX0051952,C003836,2026-01-01 18:25:00,ON,Point of sale,Grocery,Affluent,29.43,0,1,58.3,1427,2,17.3,18,0,2026-01-01,2025-12-29,0.16505558683479873,0,Low,combined behavioural signal
TX0024216,C011582,2026-01-01 18:29:00,AB,E-commerce,Fuel,New-to-bank,25.53,0,0,75.5,642,4,10.7,18,0,2026-01-01,2025-12-29,0.3911956764832992,0,Guarded,combined behavioural signal
TX0040996,C002610,2026-01-01 18:35:00,ON,Recurring,Grocery,New-to-bank,34.3,0,0,68.3,608,5,37.7,18,0,2026-01-01,2025-12-29,0.2287439784397941,0,Low,combined behavioural signal
TX0012929,C002096,2026-01-01 18:38:00,MB,E-commerce,Other,Small business,488.45,0,0,67.1,558,3,19.2,18,0,2026-01-01,2025-12-29,0.6382718953066912,0,High,combined behavioural signal
TX0015745,C001449,2026-01-01 18:48:00,MB,Point of sale,Dining,Affluent,15.11,0,1,67.4,538,2,19.4,18,0,2026-01-01,2025-12-29,0.13035625833192158,0,Low,combined behavioural signal
TX0039916,C003233,2026-01-01 18:53:00,ON,Point of sale,Other,Everyday,33.0,0,1,29.1,1326,4,4.2,18,0,2026-01-01,2025-12-29,0.2738086169746707,0,Guarded,low device trust
TX0013906,C004936,2026-01-01 19:03:00,QC,Point of sale,Other,Affluent,5.93,0,1,72.1,2797,4,6.8,19,0,2026-01-01,2025-12-29,0.21813575413404598,0,Low,combined behavioural signal
TX0003817,C002751,2026-01-01 19:04:00,QC,E-commerce,Dining,Student,84.18,0,0,80.4,1759,4,12.0,19,0,2026-01-01,2025-12-29,0.4397793883106864,0,Guarded,combined behavioural signal
TX0053961,C009319,2026-01-01 19:09:00,ON,Point of sale,Other,Everyday,17.64,0,1,100.0,1327,3,17.4,19,0,2026-01-01,2025-12-29,0.092400001393007,0,Low,combined behavioural signal
TX0045828,C000222,2026-01-01 19:15:00,AB,Recurring,Dining,Student,91.57,0,0,63.7,2131,2,15.6,19,0,2026-01-01,2025-12-29,0.17266722417234792,0,Low,combined behavioural signal
TX0025162,C000206,2026-01-01 19:43:00,ON,Mobile wallet,Fuel,Everyday,134.56,0,0,74.5,2661,3,0.1,19,0,2026-01-01,2025-12-29,0.26032819773685484,0,Guarded,combined behavioural signal
TX0042770,C010496,2026-01-01 19:45:00,ON,ATM,Fuel,Everyday,23.59,0,0,77.5,1496,3,21.1,19,0,2026-01-01,2025-12-29,0.11759902200951336,0,Low,combined behavioural signal
TX0027182,C013051,2026-01-01 20:05:00,QC,Point of sale,Digital services,Everyday,412.68,1,1,57.0,1309,4,86.8,20,0,2026-01-01,2025-12-29,0.9082282527757377,1,Critical,international
TX0041037,C005038,2026-01-01 20:32:00,SK,E-commerce,Dining,Affluent,69.74,0,0,59.3,820,2,85.2,20,0,2026-01-01,2025-12-29,0.501769295021233,0,High,combined behavioural signal
TX0014517,C012167,2026-01-01 20:39:00,BC,E-commerce,Other,Student,160.34,0,0,49.2,194,3,7.1,20,0,2026-01-01,2025-12-29,0.5116877603371681,0,High,combined behavioural signal
TX0047931,C012190,2026-01-01 20:43:00,QC,Recurring,Fuel,Everyday,34.0,1,0,63.7,551,6,3.4,20,0,2026-01-01,2025-12-29,0.6695777221556374,1,High,international
TX0042964,C009944,2026-01-01 20:51:00,AB,Mobile wallet,Fuel,New-to-bank,46.65,0,0,99.0,1444,6,41.1,20,0,2026-01-01,2025-12-29,0.307247274160433,0,Guarded,combined behavioural signal
TX0044715,C011351,2026-01-01 21:13:00,AB,Point of sale,Dining,Everyday,42.42,0,1,61.9,2609,1,14.0,21,0,2026-01-01,2025-12-29,0.11364179790309822,0,Low,combined behavioural signal
TX0037701,C008140,2026-01-01 21:14:00,ON,Point of sale,Cash,Everyday,99.47,0,1,82.7,532,3,72.1,21,0,2026-01-01,2025-12-29,0.13555350036412153,0,Low,combined behavioural signal
TX0005213,C008674,2026-01-01 21:14:00,NS,E-commerce,Travel,Student,95.72,0,0,79.7,741,3,31.8,21,0,2026-01-01,2025-12-29,0.30981801656429825,0,Guarded,combined behavioural signal
TX0041329,C011530,2026-01-01 21:18:00,BC,Recurring,Fuel,Everyday,33.49,0,0,71.5,491,2,19.5,21,0,2026-01-01,2025-12-29,0.09313991767594336,0,Low,combined behavioural signal
TX0026236,C001897,2026-01-01 21:23:00,ON,Mobile wallet,Digital services,New-to-bank,37.43,0,0,68.4,1660,5,50.3,21,0,2026-01-01,2025-12-29,0.4818661934576284,0,Guarded,combined behavioural signal
TX0012454,C004000,2026-01-01 21:25:00,BC,ATM,Digital services,Affluent,21.63,0,0,88.3,80,4,61.0,21,0,2026-01-01,2025-12-29,0.22266734948182074,0,Low,new account
TX0004760,C007710,2026-01-01 21:28:00,ON,Recurring,Dining,Affluent,12.84,0,0,90.7,463,3,25.5,21,0,2026-01-01,2025-12-29,0.11863543933932869,0,Low,combined behavioural signal
TX0017635,C011465,2026-01-01 21:28:00,ON,Point of sale,Grocery,Everyday,67.58,0,1,63.5,1023,3,11.5,21,0,2026-01-01,2025-12-29,0.14120793083328473,0,Low,combined behavioural signal
TX0026767,C010438,2026-01-01 21:37:00,QC,Mobile wallet,Digital services,Everyday,146.04,0,0,50.0,2376,2,142.8,21,0,2026-01-01,2025-12-29,0.6158877364683256,0,High,distance anomaly
TX0017986,C007818,2026-01-01 21:48:00,QC,Point of sale,Grocery,Everyday,30.31,0,1,83.2,773,4,110.8,21,0,2026-01-01,2025-12-29,0.19604992948511862,0,Low,combined behavioural signal
TX0023137,C011278,2026-01-01 21:53:00,QC,Point of sale,Electronics,Everyday,211.76,1,1,100.0,620,7,6.1,21,0,2026-01-01,2025-12-29,0.7674776897495593,1,Critical,international
TX0056907,C002910,2026-01-01 22:03:00,AB,E-commerce,Other,Everyday,51.06,0,0,86.2,1073,3,13.5,22,0,2026-01-01,2025-12-29,0.33917648700729836,0,Guarded,combined behavioural signal
TX0059587,C013603,2026-01-01 22:06:00,BC,E-commerce,Travel,Everyday,72.37,0,0,77.8,438,5,21.3,22,0,2026-01-01,2025-12-29,0.3813211656900739,0,Guarded,combined behavioural signal
TX0026061,C003137,2026-01-01 22:10:00,QC,ATM,Cash,Student,163.61,0,0,95.0,939,6,9.6,22,0,2026-01-01,2025-12-29,0.19742802031235554,0,Low,combined behavioural signal
TX0032103,C002331,2026-01-01 22:16:00,NS,ATM,Travel,Everyday,352.79,1,0,97.9,548,4,66.2,22,0,2026-01-01,2025-12-29,0.6219256778033125,0,High,international
TX0052688,C014854,2026-01-01 22:28:00,ON,Point of sale,Digital services,Everyday,41.99,0,1,73.6,2110,5,6.6,22,0,2026-01-01,2025-12-29,0.23679174977428832,0,Low,combined behavioural signal
TX0052888,C005643,2026-01-01 22:29:00,QC,Point of sale,Travel,Student,67.21,0,1,70.3,1201,3,14.8,22,0,2026-01-01,2025-12-29,0.13488476877531172,0,Low,combined behavioural signal
TX0029749,C001197,2026-01-01 22:34:00,BC,E-commerce,Travel,Everyday,459.1,1,0,100.0,3135,5,147.0,22,0,2026-01-01,2025-12-29,0.9512489151350014,1,Critical,"international, distance anomaly"
TX0032691,C007817,2026-01-01 22:41:00,QC,E-commerce,Electronics,Affluent,285.82,0,0,76.9,863,5,5.4,22,0,2026-01-01,2025-12-29,0.7314571557735665,1,High,combined behavioural signal
TX0058160,C011220,2026-01-01 22:48:00,ON,Mobile wallet,Other,Student,30.37,0,0,61.2,1172,1,21.7,22,0,2026-01-01,2025-12-29,0.21482879675458322,0,Low,combined behavioural signal
TX0038704,C014824,2026-01-01 22:50:00,ON,Point of sale,Fuel,Everyday,111.41,0,1,100.0,452,6,10.5,22,0,2026-01-01,2025-12-29,0.13786142735707507,0,Low,combined behavioural signal
TX0014632,C006214,2026-01-01 23:09:00,QC,E-commerce,Grocery,Affluent,60.51,0,0,59.1,2401,6,36.0,23,0,2026-01-01,2025-12-29,0.6728907764877908,1,High,unusual hour
TX0013561,C003592,2026-01-01 23:10:00,BC,Point of sale,Other,Everyday,10.43,0,1,60.4,869,4,11.8,23,0,2026-01-01,2025-12-29,0.15016512243452274,0,Low,unusual hour
TX0005976,C014178,2026-01-01 23:13:00,ON,E-commerce,Digital services,Everyday,28.08,0,0,58.7,1817,3,3.1,23,0,2026-01-01,2025-12-29,0.48074970801611494,0,Guarded,unusual hour
TX0056476,C005580,2026-01-01 23:13:00,ON,Mobile wallet,Fuel,Affluent,53.52,0,0,100.0,1601,4,1.6,23,0,2026-01-01,2025-12-29,0.20288371057681512,0,Low,unusual hour
TX0003600,C014056,2026-01-01 23:14:00,BC,E-commerce,Digital services,Everyday,67.14,0,0,67.9,1649,6,51.7,23,0,2026-01-01,2025-12-29,0.6519926015359203,1,High,unusual hour
TX0016901,C007584,2026-01-01 23:17:00,MB,Point of sale,Other,Everyday,15.49,0,1,68.5,1438,4,16.9,23,0,2026-01-01,2025-12-29,0.15374627153799272,0,Low,unusual hour
TX0053561,C014791,2026-01-01 23:35:00,ON,Mobile wallet,Grocery,Small business,115.51,0,0,72.7,514,4,49.4,23,0,2026-01-01,2025-12-29,0.27743169828419434,0,Guarded,unusual hour
TX0059681,C007468,2026-01-01 23:35:00,ON,E-commerce,Grocery,Everyday,66.48,0,0,92.9,1425,4,0.3,23,0,2026-01-01,2025-12-29,0.30944311985653844,0,Guarded,unusual hour
TX0043519,C008986,2026-01-01 23:36:00,ON,Recurring,Dining,Student,107.95,0,0,56.8,214,3,7.8,23,0,2026-01-01,2025-12-29,0.17026882580265154,0,Low,unusual hour
TX0013119,C008206,2026-01-01 23:50:00,ON,Point of sale,Grocery,Everyday,62.18,0,1,60.3,1097,5,23.7,23,0,2026-01-01,2025-12-29,0.20521722125995506,0,Low,unusual hour
TX0001659,C009794,2026-01-01 23:52:00,AB,ATM,Dining,Everyday,30.94,0,0,73.9,1466,3,45.2,23,0,2026-01-01,2025-12-29,0.14395819398455612,0,Low,unusual hour
TX0028113,C001916,2026-01-01 23:56:00,ON,Mobile wallet,Fuel,Everyday,130.93,0,0,31.2,2327,5,20.5,23,0,2026-01-01,2025-12-29,0.501916305233974,0,High,"low device trust, unusual hour"
TX0034446,C007455,2026-01-01 23:57:00,ON,Point of sale,Dining,Small business,37.67,1,1,78.3,103,1,6.0,23,0,2026-01-01,2025-12-29,0.2878840864122176,0,Guarded,"international, unusual hour"
TX0027693,C006400,2026-01-01 23:58:00,QC,Recurring,Electronics,New-to-bank,280.32,0,0,64.5,1002,3,0.6,23,0,2026-01-01,2025-12-29,0.3338828058391785,0,Guarded,unusual hour
TX0028123,C001257,2026-01-01 23:59:00,BC,Point of sale,Grocery,Affluent,51.93,0,1,60.8,427,1,2.5,23,0,2026-01-01,2025-12-29,0.10264860639883118,0,Low,unusual hour
TX0030319,C004200,2026-01-02 00:12:00,AB,E-commerce,Travel,Everyday,30.39,0,0,85.3,406,4,20.9,0,0,2026-01-02,2025-12-29,0.45237224312618085,0,Guarded,unusual hour
TX0028818,C012810,2026-01-02 00:19:00,QC,Point of sale,Other,Everyday,142.0,0,1,100.0,1422,4,30.8,0,0,2026-01-02,2025-12-29,0.24455598603456977,0,Low,unusual hour
TX0008757,C012613,2026-01-02 00:30:00,BC,ATM,Grocery,Everyday,419.75,0,0,53.8,1057,5,17.8,0,0,2026-01-02,2025-12-29,0.5433631166069054,0,High,unusual hour
TX0044964,C007835,2026-01-02 00:39:00,NB,Point of sale,Dining,Everyday,71.65,0,1,32.3,693,6,1.8,0,0,2026-01-02,2025-12-29,0.3785414577837629,0,Guarded,"low device trust, unusual hour"
TX0056295,C007001,2026-01-02 00:43:00,ON,E-commerce,Electronics,Student,36.25,0,0,74.8,496,3,42.3,0,0,2026-01-02,2025-12-29,0.6120341291997766,0,High,unusual hour
TX0024503,C001933,2026-01-02 00:49:00,NS,Point of sale,Grocery,New-to-bank,14.06,0,1,49.7,455,3,32.7,0,0,2026-01-02,2025-12-29,0.21967914062001365,0,Low,unusual hour
TX0042812,C001046,2026-01-02 00:54:00,QC,Point of sale,Electronics,Everyday,118.67,0,1,67.0,473,4,31.7,0,0,2026-01-02,2025-12-29,0.39956614680278557,0,Guarded,unusual hour
TX0015829,C014359,2026-01-02 01:03:00,BC,Point of sale,Travel,Student,67.87,0,1,91.9,682,1,17.7,1,0,2026-01-02,2025-12-29,0.09428067969825348,0,Low,unusual hour
TX0006329,C007560,2026-01-02 01:08:00,BC,Point of sale,Electronics,Everyday,74.74,0,1,62.0,1201,4,41.5,1,0,2026-01-02,2025-12-29,0.36974255827466496,0,Guarded,unusual hour
TX0015189,C001354,2026-01-02 01:09:00,AB,Point of sale,Other,Everyday,104.26,0,1,83.5,559,2,5.7,1,0,2026-01-02,2025-12-29,0.16915227668602095,0,Low,unusual hour
TX0015704,C009888,2026-01-02 01:10:00,BC,Mobile wallet,Fuel,Everyday,9.88,0,0,77.5,2176,3,30.2,1,0,2026-01-02,2025-12-29,0.285709832326102,0,Guarded,unusual hour
TX0005683,C003038,2026-01-02 01:27:00,ON,Point of sale,Other,Student,24.4,0,1,96.4,1592,2,18.9,1,0,2026-01-02,2025-12-29,0.13489999653016396,0,Low,unusual hour
TX0020684,C005699,2026-01-02 01:31:00,ON,Point of sale,Grocery,Affluent,26.75,0,1,35.2,604,3,36.6,1,0,2026-01-02,2025-12-29,0.35508576485717896,0,Guarded,unusual hour
TX0035361,C012708,2026-01-02 01:35:00,ON,Mobile wallet,Grocery,Everyday,12.34,1,0,78.1,1286,3,80.6,1,0,2026-01-02,2025-12-29,0.8025543882607887,1,Critical,"international, unusual hour"
TX0016158,C011368,2026-01-02 01:47:00,BC,Recurring,Dining,Student,75.28,0,0,46.4,100,7,29.8,1,0,2026-01-02,2025-12-29,0.46527899831330466,0,Guarded,unusual hour
TX0059856,C007428,2026-01-02 01:54:00,AB,Point of sale,Other,Everyday,84.54,0,1,52.2,1475,2,45.9,1,0,2026-01-02,2025-12-29,0.2967111611861204,0,Guarded,unusual hour
TX0010694,C009363,2026-01-02 02:00:00,NS,Mobile wallet,Travel,Everyday,319.52,0,0,52.0,281,3,80.5,2,0,2026-01-02,2025-12-29,0.5544549056061752,0,High,unusual hour
TX0018555,C004695,2026-01-02 02:02:00,QC,Point of sale,Digital services,Small business,82.29,0,1,56.5,1121,4,95.3,2,0,2026-01-02,2025-12-29,0.45643648801795517,0,Guarded,unusual hour
TX0008477,C009837,2026-01-02 02:03:00,QC,Recurring,Fuel,Small business,150.24,0,0,88.6,1017,2,15.5,2,0,2026-01-02,2025-12-29,0.14785995414494113,0,Low,unusual hour
TX0040848,C004906,2026-01-02 02:07:00,ON,ATM,Fuel,Affluent,137.06,0,0,96.1,736,2,30.6,2,0,2026-01-02,2025-12-29,0.17671954666863632,0,Low,unusual hour
TX0016205,C002782,2026-01-02 02:08:00,ON,E-commerce,Fuel,Everyday,50.38,0,0,60.1,925,4,0.6,2,0,2026-01-02,2025-12-29,0.5217646650616399,0,High,unusual hour
